"id","gender","partyAffiliation","partyMix","householdHead","householdRank","income","homeOwner","mailOrder","compOwner","educationLevel","donateReligion","donatePolitics","donateArts","donateAnimals","donateChild","donateHealth","donatePoverty","donateEnvironment","fec_01_02","fec_99_00","fec_97_98","fec_95_96","fec_93_94","fec_03_04","fec_05_06","dontPhone","ageD","cnt","gen90","pri90","oth90","gen91","pri91","oth91","gen92","ppp92","oth92","gen93","pri93","oth93","gen94","pri94","oth94","gen95","pri95","oth95","gen96","ppp96","oth96","gen97","pri97","oth97","gen98","pri98","oth98","gen99","pri99","oth99","gen00","ppp00","oth00","gen01","pri01","oth01","gen02","pri02","oth02","pri03","gen03","oth03","ppp04","oth04","gen04","cntEligible","percentAttended","ageY","pProb","pNodes","ageC","incC","eduC","pSegs"
"2699","M","U","noneRorD","M","3+","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8335,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,0.0714285714285714,22.8031297876997,0.632977130818817,12,"(19.2,36.7]","> 75k","secondary","10"
"2700","F","D","allD","H","1","E","A","1","1","B","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","N",17351,17,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",17,0.386363636363636,47.469358721821,0.821871724477458,8,"(45.8,54.2]","35k-75k","primary","6"
"2701","M","U","noneRorD","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",25632,19,"1","1","1","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","1",19,0.431818181818182,70.1247537754432,0.942183146358925,14,"(54.2,108]","35k-75k","primary","12"
"2702","F","D","onlyRorD","M","2","D","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",7983,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1",3,0.272727272727273,21.8401181877873,0.782647703306904,9,"(19.2,36.7]","35k-75k","postsec","7"
"2703","F","U","noneRorD","H","1","F","A","0","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14746,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1",4,0.2,40.342525716787,0.947967154363953,14,"(36.7,45.8]","> 75k","secondary","12"
"2704","M","U","noneRorD","H","1","I","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14939,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,40.8705405996936,0.330450600091593,14,"(36.7,45.8]","> 75k","secondary","12"
"2705","M","U","noneR","M","2","H","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17309,12,"0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","1","0","1","0","0","0","1",12,0.272727272727273,47.3544539286496,0.985633546699163,15,"(45.8,54.2]","> 75k","secondary","13"
"2706","F","R","allR","H","1","E","1","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",13895,18,"1","1","1","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","1",12,0.342857142857143,38.0143357408623,0.901091575997511,9,"(36.7,45.8]","35k-75k","secondary","7"
"2707","M","R","unknown","H","1","I","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19483,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0",8,0.571428571428571,53.3021448894725,2.90070146547074e-12,4,"(45.8,54.2]","> 75k","secondary","2"
"2708","F","U","noneR","H","1","D","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14390,16,"0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",16,0.363636363636364,39.3685708032392,0.997738340937334,14,"(36.7,45.8]","35k-75k","primary","12"
"2709","F","R","noneD","M","2","L","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16521,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1",4,0.285714285714286,45.1986211424819,0.996759037422293,15,"(36.7,45.8]","> 75k","secondary","13"
"2710","F","U","noneRorD","M","2","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",23237,7,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,0.159090909090909,63.5724447362661,0.777359626644853,15,"(54.2,108]","35k-75k","secondary","13"
"2711","F","U","unknown","H","1","D","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17071,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,0.0487804878048781,46.7033267673452,2.90070146546964e-12,3,"(45.8,54.2]","35k-75k","postsec","2"
"2712","M","U","noneRorD","M","2","A","1","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16312,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,44.6268330050339,0.53060924803684,15,"(36.7,45.8]","< 35k","primary","13"
"2713","F","U","noneD","M","2","F","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14116,10,"0","0","0","1","0","1","1","1","0","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",10,0.227272727272727,38.6189538192165,0.777551505302693,15,"(36.7,45.8]","> 75k","secondary","13"
"2714","F","U","noneRorD","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",19436,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",10,0.3125,53.1735609542569,0.707049147886816,14,"(45.8,54.2]","35k-75k","primary","12"
"2715","F","U","unknown","H","1","E","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13320,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0",7,0.21875,36.4412344057781,2.90070146546973e-12,3,"(19.2,36.7]","35k-75k","primary","2"
"2716","F","U","noneRorD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",10213,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",4,0.137931034482759,27.9410155395054,0.543462961064686,14,"(19.2,36.7]","35k-75k","secondary","12"
"2717","F","R","noneD","H","1","E","D","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18067,12,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1",12,0.315789473684211,49.428211862552,0.998162242670341,14,"(45.8,54.2]","35k-75k","secondary","12"
"2718","M","R","noneD","M","2","D","D","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18398,11,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",11,0.314285714285714,50.3337710658788,0.99710353624037,15,"(45.8,54.2]","35k-75k","postsec","13"
"2719","M","U","noneRorD","M","2","B","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",8853,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,24.22028890348,0.400313453845901,15,"(19.2,36.7]","< 35k","secondary","13"
"2720","F","U","noneRorD","H","1","I","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20014,14,"0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","1",14,0.318181818181818,54.7548697745677,0.990141324544505,14,"(54.2,108]","> 75k","secondary","12"
"2721","M","U","noneD","M","3+","I","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8627,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,23.6019916830816,0.41704694998105,12,"(19.2,36.7]","> 75k","secondary","10"
"2722","M","U","unknown","H","1","H","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18988,22,"1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","1","1","1","0","0","0","0","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","0","1","0","0","0","0",16,0.457142857142857,51.9479098270956,2.90070146547083e-12,4,"(45.8,54.2]","> 75k","secondary","2"
"2723","F","U","noneRorD","M","2","F","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",15719,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1",2,0.142857142857143,43.0044867585905,0.916993049963652,15,"(36.7,45.8]","> 75k","primary","13"
"2724","M","U","noneRorD","H","1","D","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",23406,13,"0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1",8,0.307692307692308,64.0347997373605,0.988916912408489,14,"(54.2,108]","35k-75k","primary","12"
"2725","M","R","allR","M","2","I","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18267,24,"1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","1","0","1",24,0.545454545454545,49.9753775443204,0.672346050585839,10,"(45.8,54.2]","> 75k","secondary","8"
"2726","M","D","allD","H","1","E","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19993,21,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1","1","0","1","0","1",21,0.477272727272727,54.6974173779821,0.836561720073744,8,"(54.2,108]","35k-75k","secondary","6"
"2727","F","D","allD","H","1","E","A","1","0","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",19917,18,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",18,0.409090909090909,54.48949441891,0.836229725597956,8,"(54.2,108]","35k-75k","secondary","6"
"2728","F","D","allD","M","3+","F","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8866,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1",3,0.15,24.2558546727949,0.597101655348841,8,"(19.2,36.7]","> 75k","secondary","6"
"2729","F","D","noneR","M","2","E","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20682,17,"1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","1","1","1","0","1",17,0.386363636363636,56.5824031516743,0.997035837086073,15,"(54.2,108]","35k-75k","secondary","13"
"2730","M","R","unknown","H","1","E","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17288,27,"1","1","1","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",27,0.613636363636364,47.2970015320639,2.90070146547075e-12,4,"(45.8,54.2]","35k-75k","primary","2"
"2731","F","D","allD","H","1","C","A","1","1","C","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Y",29136,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","1",9,0.204545454545455,79.7110965200263,0.980292673770836,8,"(54.2,108]","< 35k","secondary","6"
"2732","F","U","noneRorD","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13354,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1",3,0.0681818181818182,36.5342525716787,0.905015586529569,14,"(19.2,36.7]","35k-75k","secondary","12"
"2733","F","D","allD","M","2","F","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","U",15097,14,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",14,0.4,41.3028014882907,0.803590596711051,8,"(36.7,45.8]","> 75k","secondary","6"
"2734","M","R","noneD","H","1","A","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",33342,19,"0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","1","1","1","0","0","1","0","1","0","1",19,0.431818181818182,91.2179908076165,0.991562850254178,14,"(54.2,108]","< 35k","postsec","12"
"2735","M","U","noneRorD","H","1","D","D","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15106,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1",8,0.181818181818182,41.3274239439702,0.988465455970743,14,"(36.7,45.8]","35k-75k","secondary","12"
"2736","F","U","noneR","M","2","E","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",21257,15,"0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1",15,0.340909090909091,58.1555044867586,0.996990048710501,15,"(54.2,108]","35k-75k","secondary","13"
"2737","M","R","allR","H","1","C","D","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",23489,11,"0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1",11,0.25,64.2618734952944,0.912714528048345,9,"(54.2,108]","< 35k","postsec","7"
"2738","F","U","noneRorD","M","2","E","D","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",7413,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,20.2806959947472,0.358879995591433,15,"(19.2,36.7]","35k-75k","secondary","13"
"2739","M","U","noneR","H","1","I","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15898,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",5,0.131578947368421,43.4942000437733,0.682012117061341,14,"(36.7,45.8]","> 75k","secondary","12"
"2740","F","D","allRorDorLegal","M","3+","E","A","1","0","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",9357,8,"1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",3,0.130434782608696,25.5991464215364,0.361835766183519,12,"(19.2,36.7]","35k-75k","secondary","10"
"2741","F","U","noneRorD","H","1","E","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17475,9,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",9,0.204545454545455,47.8086014445174,0.913544143972949,14,"(45.8,54.2]","35k-75k","postsec","12"
"2742","M","U","noneRorD","H","1","B","C","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",9217,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,25.2161304442985,0.197947924463566,14,"(19.2,36.7]","< 35k","primary","12"
"2743","F","D","onlyRorD","M","2","E","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",13456,22,"1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","0","1",22,0.5,36.8133070693806,0.610637609697972,10,"(36.7,45.8]","35k-75k","primary","8"
"2744","F","R","allR","H","1","D","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15622,22,"1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","1","1","0","0","0","1","0","1","0","1",22,0.5,42.7391114029328,0.640693882932644,10,"(36.7,45.8]","35k-75k","secondary","8"
"2745","F","U","noneRorD","M","2","C","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",27899,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1",7,0.159090909090909,76.3268767782885,0.974860399612657,15,"(54.2,108]","< 35k","secondary","13"
